timestamp,vibration,temperature,belt_speed,tension,motor_current,alignment,fault_condition
2026-01-16 05:15:00,5.315,68.85,2.759,90.23,117.42,2.277,Misalignment
2026-01-16 03:50:00,2.437,65.02,3.063,83.94,80.12,0.506,Normal
2026-01-08 20:30:00,3.739,70.73,2.758,77.61,105.19,2.631,Belt Damage
2026-01-04 10:25:00,3.108,49.48,2.314,87.24,123.74,1.098,Belt Damage
2026-01-12 03:40:00,2.717,59.93,3.05,99.22,115.4,0.107,Normal
2026-01-07 02:35:00,2.586,57.95,2.903,77.42,129.04,0.926,Normal
2026-01-16 21:35:00,4.398,52.28,3.021,92.17,88.64,2.623,Misalignment
2026-01-02 03:10:00,3.715,76.11,2.983,91.31,122.56,3.255,Misalignment
2026-01-10 01:20:00,3.755,76.31,2.844,119.83,133.08,0.881,Overload
2026-01-05 19:15:00,2.865,45.12,2.66,100.25,93.49,0.713,Normal
2026-01-06 23:40:00,4.281,65.34,2.943,103.48,162.35,1.405,Overload
2026-01-04 18:30:00,4.44,52.04,2.728,99.23,108.18,3.32,Misalignment
2026-01-09 18:15:00,3.578,53.86,2.599,102.13,87.65,0.746,Normal
2026-01-02 04:25:00,3.52,58.8,2.701,89.16,89.83,1.155,Normal
2026-01-13 20:25:00,4.399,69.27,3.097,85.03,98.93,3.261,Misalignment
2026-01-01 12:15:00,2.641,50.59,2.66,65.22,127.94,0.577,Normal
2026-01-03 09:20:00,3.024,84.26,2.412,131.93,121.08,1.029,Overload
2026-01-12 22:00:00,3.734,57.7,2.133,103.77,140.72,0.539,Overload
2026-01-04 20:15:00,4.55,66.4,2.712,110.82,136.9,0.943,Overload
2026-01-03 22:40:00,2.806,60.79,2.862,105.78,118.4,0.715,Normal
2026-01-04 08:30:00,4.213,71.94,3.265,121.6,158.87,1.383,Overload
2026-01-17 09:55:00,5.457,65.49,2.333,60.19,106.56,1.248,Belt Damage
2026-01-06 04:20:00,3.388,56.07,2.501,96.35,101.64,0.546,Normal
2026-01-14 17:25:00,2.405,60.98,2.793,106.67,116.2,0.25,Normal
2026-01-08 15:35:00,2.955,61.93,2.732,84.8,103.67,1.001,Normal
2026-01-10 10:05:00,4.456,50.67,2.939,83.63,80.55,0.865,Normal
2026-01-03 07:05:00,5.813,66.3,2.721,98.01,141.79,1.55,Joint Failure
2026-01-04 11:30:00,6.772,60.48,2.629,98.94,117.35,1.88,Belt Damage
2026-01-01 05:10:00,5.497,55.15,3.049,110.85,120.85,1.99,Belt Damage
2026-01-01 23:40:00,4.891,54.33,3.095,105.45,88.23,1.972,Misalignment
2026-01-08 17:20:00,3.766,45.65,2.794,101.49,106.3,0.808,Normal
2026-01-17 08:10:00,3.763,49.24,2.65,122.58,144.39,0.753,Overload
2026-01-07 12:35:00,4.497,55.91,2.731,87.35,143.7,3.995,Misalignment
2026-01-13 09:40:00,5.4,54.72,2.404,84.42,124.83,2.492,Belt Damage
2026-01-17 20:45:00,7.616,46.43,2.99,85.71,118.22,2.717,Joint Failure
2026-01-05 04:15:00,3.155,63.16,2.555,112.88,106.06,0.243,Normal
2026-01-07 21:50:00,5.527,56.4,2.458,63.44,164.29,0.117,Overload
2026-01-01 02:00:00,3.044,51.45,3.049,102.51,91.59,1.145,Normal
2026-01-17 20:20:00,3.901,51.87,2.857,96.23,118.53,1.372,Overload
2026-01-15 05:50:00,3.71,45.58,2.744,107.08,109.13,0.389,Normal
2026-01-15 11:15:00,3.175,47.36,2.528,106.87,112.19,0.618,Normal
2026-01-03 15:30:00,3.408,58.66,2.42,96.16,111.36,0.879,Normal
2026-01-04 00:55:00,2.544,56.08,2.609,103.46,88.71,1.427,Normal
2026-01-17 11:10:00,3.686,60.04,2.804,87.75,107.63,0.878,Normal
2026-01-04 06:10:00,3.803,55.63,2.842,95.59,123.12,1.3,Normal
2026-01-10 07:55:00,3.314,67.56,2.817,101.32,103.57,1.309,Normal
2026-01-13 12:00:00,3.256,50.92,3.238,75.89,82.99,0.54,Normal
2026-01-09 07:30:00,5.954,68.1,2.728,83.29,130.56,2.347,Belt Damage
2026-01-16 20:35:00,3.517,67.06,2.698,102.41,95.97,0.904,Normal
2026-01-18 07:00:00,6.639,68.44,2.212,125.64,112.37,2.083,Joint Failure
2026-01-15 07:40:00,6.437,82.62,3.019,152.3,133.19,1.289,Overload
2026-01-16 20:20:00,3.729,60.88,2.839,91.1,99.28,0.943,Normal
2026-01-02 08:05:00,5.352,64.29,2.029,120.72,128.48,1.653,Overload
2026-01-14 11:05:00,5.632,69.02,2.492,68.4,120.11,0.756,Belt Damage
2026-01-16 04:10:00,3.228,59.77,3.145,84.34,92.98,1.106,Normal
2026-01-16 20:45:00,5.446,61.62,3.123,103.68,98.7,1.858,Belt Damage
2026-01-02 20:40:00,2.313,55.06,2.413,82.54,118.53,1.629,Belt Damage
2026-01-08 22:55:00,1.145,54.05,2.769,95.97,103.35,0.867,Normal
2026-01-17 04:45:00,5.371,68.97,2.489,127.42,134.12,0.647,Overload
2026-01-14 10:50:00,2.56,55.64,2.68,96.84,109.7,0.87,Normal
2026-01-04 06:00:00,2.413,46.83,2.773,91.86,99.26,0.624,Normal
2026-01-13 23:25:00,4.036,69.1,2.45,121.42,145.06,0.312,Overload
2026-01-17 10:00:00,3.697,74.97,2.678,129.93,102.9,0.82,Overload
2026-01-09 04:40:00,3.899,50.9,2.575,115.95,137.32,0.783,Normal
2026-01-13 04:15:00,3.173,56.17,2.845,89.11,104.97,0.798,Normal
2026-01-01 16:45:00,3.123,51.67,2.789,126.38,120.47,0.502,Normal
2026-01-12 03:20:00,3.31,38.45,2.622,68.73,98.45,0.733,Normal
2026-01-05 15:00:00,2.853,50.53,2.902,91.98,108.15,0.909,Normal
2026-01-11 11:20:00,6.628,52.28,2.299,119.57,128.84,0.746,Overload
2026-01-13 03:50:00,6.613,53.3,2.949,128.69,120.1,1.706,Joint Failure
2026-01-10 09:40:00,3.357,66.31,3.082,87.27,92.67,0.978,Normal
2026-01-14 23:05:00,3.641,66.67,2.974,92.68,103.51,0.212,Normal
2026-01-07 10:30:00,7.831,55.57,2.297,60.61,129.28,0.05,Belt Damage
2026-01-16 12:25:00,4.959,65.92,2.85,89.84,157.52,1.594,Belt Damage
2026-01-10 23:20:00,2.337,70.51,2.48,91.03,111.12,2.385,Belt Damage
2026-01-11 12:30:00,4.364,47.86,2.881,104.62,98.84,0.253,Normal
2026-01-05 04:25:00,2.643,62.08,2.887,108.93,118.78,1.762,Overload
2026-01-06 17:05:00,1.6,63.32,2.654,128.51,134.73,0.531,Overload
2026-01-12 20:45:00,4.626,56.11,2.544,106.93,92.43,2.977,Misalignment
2026-01-13 01:40:00,5.869,68.38,1.563,125.25,113.2,2.55,Joint Failure
2026-01-10 22:25:00,4.49,53.15,2.633,109.66,104.1,0.938,Normal
2026-01-07 05:20:00,2.889,49.81,3.193,111.46,108.72,0.769,Normal
2026-01-14 04:25:00,3.48,61.68,2.595,79.95,113.67,0.722,Normal
2026-01-12 16:40:00,2.861,67.51,2.687,108.04,112.79,1.034,Normal
2026-01-12 16:35:00,2.212,67.97,2.772,83.55,111.8,1.176,Normal
2026-01-13 06:25:00,4.288,64.58,3.447,85.65,85.92,1.219,Normal
2026-01-12 23:25:00,3.112,70.7,3.083,74.86,108.04,0.626,Normal
2026-01-03 02:15:00,3.327,53.53,2.414,94.05,109.96,0.521,Normal
2026-01-11 14:40:00,4.783,60.03,3.011,94.97,108.68,1.858,Misalignment
2026-01-16 17:35:00,2.473,61.6,2.592,89.48,103.94,0.226,Normal
2026-01-01 10:30:00,1.778,70.56,2.431,84.12,104.51,2.602,Belt Damage
2026-01-14 11:00:00,2.839,48.04,2.926,122.65,120.97,1.296,Normal
2026-01-11 04:35:00,2.397,52.58,2.579,102.37,102.7,1.359,Normal
2026-01-13 06:15:00,4.424,67.18,2.415,120.35,112.86,1.767,Overload
2026-01-10 11:30:00,4.45,47.61,2.76,120.89,159.39,1.101,Overload
2026-01-03 20:55:00,3.45,41.8,2.596,95.37,96.33,0.749,Normal
2026-01-06 16:35:00,7.044,80.49,2.607,82.09,120.9,1.698,Joint Failure
2026-01-04 10:00:00,5.004,59.4,2.692,98.86,128.34,1.496,Overload
2026-01-12 09:25:00,5.323,58.04,2.868,110.1,91.42,0.62,Normal
2026-01-18 06:15:00,5.12,46.28,2.392,104.32,151.58,1.239,Belt Damage
2026-01-08 14:20:00,5.063,56.39,2.398,100.58,120.53,1.468,Overload
2026-01-17 00:20:00,3.535,43.54,3.273,90.65,104.87,0.356,Normal
2026-01-09 11:35:00,7.15,58.28,2.251,90.84,75.7,1.855,Belt Damage
2026-01-02 06:10:00,2.207,62.96,2.716,107.1,113.63,1.649,Normal
2026-01-09 03:45:00,4.028,61.1,2.543,94.58,111.83,0.965,Normal
2026-01-02 04:45:00,4.765,55.02,2.788,114.13,84.97,4.812,Misalignment
2026-01-03 19:50:00,5.122,66.03,2.438,84.35,119.81,2.412,Belt Damage
2026-01-12 03:05:00,3.531,64.96,2.626,66.95,111.8,2.036,Belt Damage
2026-01-15 10:40:00,2.588,55.5,3.136,109.33,70.93,0.484,Normal
2026-01-17 15:35:00,3.052,64.05,2.193,92.95,111.57,0.307,Normal
2026-01-12 13:05:00,3.698,69.41,2.946,114.97,153.09,1.769,Overload
2026-01-15 06:10:00,2.736,70.05,2.701,99.1,114.68,2.624,Joint Failure
2026-01-08 08:20:00,5.265,52.51,2.749,97.49,110.84,0.05,Normal
2026-01-07 08:50:00,6.24,45.96,2.907,91.81,108.15,1.967,Belt Damage
2026-01-03 18:05:00,5.478,56.18,2.396,82.99,113.33,4.342,Misalignment
2026-01-18 04:10:00,4.427,51.3,2.509,86.63,120.21,3.321,Misalignment
2026-01-10 06:50:00,5.333,58.4,2.681,78.81,106.19,1.597,Belt Damage
2026-01-01 07:50:00,4.356,59.52,2.866,111.26,110.63,1.12,Overload
2026-01-14 01:00:00,3.184,44.49,2.634,105.11,93.68,0.982,Normal
2026-01-11 00:55:00,5.026,52.08,2.323,124.91,130.46,1.748,Overload
2026-01-09 05:35:00,5.453,48.35,2.848,80.77,114.38,1.671,Belt Damage
2026-01-15 09:45:00,3.62,61.17,2.345,141.58,143.22,0.917,Overload
2026-01-16 09:20:00,2.736,54.15,3.026,97.2,95.74,0.539,Normal
2026-01-12 05:00:00,2.602,72.48,2.592,79.86,115.28,0.832,Normal
2026-01-10 21:45:00,5.426,54.8,2.616,64.35,130.95,1.526,Belt Damage
2026-01-11 02:40:00,4.643,60.79,2.423,120.82,132.97,1.155,Overload
2026-01-07 11:25:00,4.625,64.3,2.537,86.61,142.24,1.3,Joint Failure
2026-01-07 10:45:00,2.629,64.18,3.169,85.47,89.99,0.874,Normal
2026-01-10 04:25:00,3.071,49.82,2.436,96.46,83.96,0.899,Normal
2026-01-08 18:55:00,4.877,50.7,2.57,121.14,129.99,2.3,Joint Failure
2026-01-09 02:40:00,2.077,57.89,3.18,92.89,96.48,0.546,Normal
2026-01-04 07:10:00,4.207,55.18,2.654,91.55,109.8,2.22,Misalignment
2026-01-11 15:40:00,3.26,50.94,2.695,85.81,101.65,0.36,Normal
2026-01-04 21:20:00,5.785,71.54,2.604,110.82,98.96,1.308,Belt Damage
2026-01-10 00:25:00,2.011,63.41,2.439,84.67,111.56,1.549,Normal
2026-01-08 15:40:00,4.274,63.47,3.107,119.72,123.85,1.875,Overload
2026-01-02 10:55:00,3.561,74.81,2.657,118.24,147.17,1.285,Overload
2026-01-04 04:50:00,5.078,58.39,2.679,98.45,117.42,1.646,Belt Damage
2026-01-05 08:30:00,5.362,64.14,2.848,117.52,107.68,2.527,Misalignment
2026-01-02 15:45:00,2.413,51.44,2.355,99.92,110.19,2.926,Misalignment
2026-01-08 01:35:00,3.441,50.74,2.81,97.86,81.19,0.549,Normal
2026-01-05 04:10:00,4.061,58.61,2.668,107.04,93.49,0.418,Normal
2026-01-10 02:50:00,3.526,60.92,2.96,87.24,116.39,0.658,Normal
2026-01-17 17:30:00,7.328,71.64,2.642,85.51,96.93,1.838,Belt Damage
2026-01-07 20:10:00,3.942,44.94,2.558,90.71,118.88,0.813,Normal
2026-01-11 19:10:00,5.037,67.07,3.237,120.75,105.57,2.308,Misalignment
2026-01-14 22:50:00,2.631,63.19,3.107,104.62,113.17,0.602,Normal
2026-01-08 11:15:00,2.289,55.84,3.218,112.55,94.95,1.36,Normal
2026-01-13 19:15:00,3.518,46.15,2.708,98.11,107.73,0.359,Normal
2026-01-07 22:25:00,4.862,60.62,2.495,114.58,110.26,1.038,Normal
2026-01-15 00:05:00,7.067,74.9,2.533,109.93,108.38,1.903,Joint Failure
2026-01-11 14:30:00,5.49,54.97,3.161,73.17,105.41,2.888,Misalignment
2026-01-05 08:00:00,5.64,55.68,2.274,107.44,121.35,2.186,Joint Failure
2026-01-08 14:40:00,4.522,57.79,2.532,113.62,116.24,2.363,Misalignment
2026-01-10 10:00:00,2.486,39.57,3.245,72.72,92.89,0.854,Normal
2026-01-04 10:40:00,2.755,55.95,3.076,110.74,116.75,0.645,Normal
2026-01-08 14:30:00,4.425,57.66,2.537,102.14,90.62,0.603,Normal
2026-01-14 01:30:00,2.427,58.57,3.105,111.09,98.91,0.798,Normal
2026-01-13 11:45:00,4.503,55.03,2.648,114.04,148.07,3.86,Misalignment
2026-01-05 13:50:00,3.966,55.42,2.618,97.08,84.72,0.536,Normal
2026-01-07 11:15:00,3.094,50.33,3.054,102.73,95.83,1.045,Normal
2026-01-09 03:15:00,2.189,48.04,2.516,90.79,106.44,0.881,Normal
2026-01-09 12:05:00,2.941,57.58,2.9,109.02,104.57,1.082,Normal
2026-01-08 10:00:00,2.017,46.87,2.782,113.34,85.13,0.921,Normal
2026-01-04 16:45:00,5.396,56.29,2.36,144.25,113.3,0.927,Overload
2026-01-18 05:20:00,1.934,52.9,2.938,101.87,101.58,0.291,Normal
2026-01-10 02:25:00,6.933,69.3,2.687,72.19,92.92,2.888,Belt Damage
2026-01-01 06:25:00,3.056,60.31,2.767,110.15,101.99,0.35,Normal
2026-01-11 01:30:00,2.496,59.04,2.263,101.02,105.43,0.958,Normal
2026-01-05 13:30:00,2.6,59.32,3.03,98.34,72.53,0.856,Normal
2026-01-16 04:20:00,3.604,59.54,2.948,97.31,115.66,1.106,Normal
2026-01-04 00:40:00,4.061,61.78,3.113,88.78,99.5,2.487,Misalignment
2026-01-14 08:50:00,2.31,66.8,2.618,81.99,112.53,0.666,Normal
2026-01-17 14:55:00,5.294,59.72,2.028,89.69,90.77,1.677,Belt Damage
2026-01-11 07:05:00,3.595,50.16,2.675,124.2,113.97,1.64,Overload
2026-01-12 18:35:00,6.224,65.44,2.42,84.81,132.88,2.321,Belt Damage
2026-01-09 21:20:00,3.605,67.64,2.708,118.26,116.03,1.091,Overload
2026-01-18 00:00:00,4.156,54.44,2.554,101.92,103.62,1.687,Normal
2026-01-10 03:35:00,4.845,60.85,3.357,98.27,101.1,1.219,Misalignment
2026-01-13 06:10:00,1.928,56.45,2.423,91.87,119.69,1.56,Normal
2026-01-02 07:15:00,3.674,47.1,2.946,106.8,94.36,1.15,Normal
2026-01-07 15:00:00,3.258,49.35,3.258,79.66,84.51,0.54,Normal
2026-01-16 01:00:00,2.187,56.1,2.766,79.91,109.63,1.264,Normal
2026-01-16 04:55:00,1.972,49.03,3.019,92.45,101.64,1.07,Normal
2026-01-14 23:35:00,4.11,58.07,2.535,103.58,106.77,0.535,Normal
2026-01-06 13:40:00,4.526,57.48,2.767,97.69,127.18,1.283,Normal
2026-01-04 21:10:00,2.869,56.5,3.197,101.39,109.99,0.912,Normal
2026-01-13 18:25:00,3.235,56.38,3.486,99.69,101.79,0.499,Normal
2026-01-13 02:50:00,3.389,43.96,3.279,74.12,91.25,1.159,Normal
2026-01-17 21:20:00,2.473,50.03,3.207,89.64,119.84,0.625,Normal
2026-01-11 06:30:00,3.635,59.03,2.894,97.15,113.76,0.326,Normal
2026-01-07 22:10:00,4.981,59.0,2.346,114.49,154.06,0.971,Overload
2026-01-18 04:55:00,3.713,55.13,2.534,125.8,120.88,0.834,Overload
2026-01-16 02:55:00,4.352,64.27,2.671,104.51,109.07,3.783,Misalignment
2026-01-09 06:00:00,3.855,55.24,2.563,95.16,101.2,0.69,Normal
2026-01-05 15:50:00,6.272,68.93,1.947,139.09,98.83,0.468,Belt Damage
2026-01-02 02:40:00,3.628,59.59,2.915,91.99,114.42,1.116,Normal
2026-01-06 14:55:00,4.751,68.37,2.653,120.22,151.78,0.587,Overload
2026-01-13 21:25:00,4.283,73.51,2.79,83.23,103.69,3.111,Misalignment
2026-01-08 03:40:00,2.224,62.41,2.572,90.56,102.77,0.428,Normal
2026-01-08 16:55:00,3.649,48.17,2.782,92.78,92.12,0.752,Normal
2026-01-06 19:25:00,1.393,68.14,2.814,117.6,141.75,1.364,Overload
2026-01-01 21:40:00,4.285,49.12,2.415,95.35,100.72,3.533,Misalignment
2026-01-16 08:05:00,2.397,61.1,3.228,79.18,92.28,1.195,Normal
2026-01-08 01:55:00,4.334,57.72,2.696,110.46,123.05,0.63,Normal
2026-01-04 03:05:00,3.075,47.2,2.918,73.88,124.85,0.813,Normal
2026-01-14 00:00:00,2.646,37.89,2.658,103.55,76.43,0.295,Normal
2026-01-08 00:50:00,4.569,68.94,2.666,124.16,99.15,1.044,Overload
2026-01-07 15:45:00,4.752,45.9,2.719,87.16,93.8,3.605,Misalignment
2026-01-07 08:20:00,5.8,73.74,2.423,134.11,165.4,1.007,Overload
2026-01-06 11:05:00,3.027,62.18,3.438,85.85,104.47,2.428,Belt Damage
2026-01-16 06:10:00,5.94,58.37,2.319,120.46,131.11,2.594,Joint Failure
2026-01-15 14:40:00,3.395,60.78,2.765,77.3,84.28,0.523,Normal
2026-01-01 18:40:00,2.552,45.02,2.91,89.32,99.75,0.495,Normal
2026-01-03 12:15:00,4.191,69.07,2.97,117.4,119.42,0.63,Overload
2026-01-16 13:45:00,3.066,62.1,2.589,112.35,161.74,1.954,Overload
2026-01-04 23:05:00,2.258,66.29,2.835,109.92,111.79,0.568,Normal
2026-01-10 14:10:00,5.249,63.04,2.444,127.55,113.73,4.027,Misalignment
2026-01-03 22:30:00,1.51,44.46,2.713,67.37,109.33,0.17,Normal
2026-01-09 20:35:00,3.649,64.89,2.698,113.01,120.75,1.255,Normal
2026-01-11 04:00:00,6.067,75.45,2.437,138.49,153.46,0.952,Overload
2026-01-01 09:45:00,2.839,63.15,2.549,88.14,109.18,1.137,Normal
2026-01-03 05:45:00,7.167,69.75,2.621,84.71,115.9,1.948,Belt Damage
2026-01-01 00:15:00,4.796,61.42,2.764,116.37,102.06,3.726,Misalignment
2026-01-15 11:30:00,2.074,63.19,2.89,100.96,97.98,0.689,Normal
2026-01-02 14:55:00,3.9,75.19,2.712,73.34,115.15,1.446,Belt Damage
2026-01-01 00:25:00,3.278,56.06,2.974,94.12,103.09,0.45,Normal
2026-01-04 04:35:00,2.144,57.05,2.707,109.55,106.94,0.952,Normal
2026-01-10 00:15:00,5.748,71.64,2.752,132.55,144.49,0.424,Overload
2026-01-04 16:35:00,2.214,50.51,2.588,88.85,104.59,1.043,Normal
2026-01-09 23:50:00,7.448,55.19,2.666,89.53,113.25,1.591,Belt Damage
2026-01-01 20:10:00,3.717,61.67,2.858,62.33,125.61,2.024,Belt Damage
2026-01-05 00:40:00,5.333,42.34,2.878,106.13,102.61,1.633,Belt Damage
2026-01-10 23:10:00,4.642,55.24,2.518,88.98,101.17,1.933,Belt Damage
2026-01-13 23:15:00,0.5,57.71,2.882,94.73,113.56,1.05,Normal
2026-01-09 07:45:00,2.899,58.25,2.573,114.67,86.58,0.902,Normal
2026-01-13 05:05:00,1.843,53.88,2.924,97.39,109.19,0.849,Normal
2026-01-12 21:05:00,3.97,59.76,3.03,105.42,110.88,2.059,Misalignment
2026-01-09 21:35:00,2.797,55.82,3.104,102.24,108.83,0.911,Normal
2026-01-06 13:45:00,3.269,60.88,2.798,94.87,104.97,0.72,Normal
2026-01-17 18:20:00,2.747,57.25,2.811,92.81,127.66,0.598,Normal
2026-01-09 01:40:00,4.661,59.86,3.097,102.22,128.74,2.232,Belt Damage
2026-01-10 09:45:00,2.718,52.77,3.09,84.26,95.89,0.84,Normal
2026-01-16 06:30:00,2.954,40.03,2.823,98.6,91.19,0.406,Normal
2026-01-05 13:20:00,2.279,54.77,2.648,83.76,111.81,0.472,Normal
2026-01-12 23:20:00,3.727,64.77,2.573,96.41,126.52,2.694,Misalignment
2026-01-14 05:40:00,3.008,42.64,2.574,103.3,85.9,1.145,Normal
2026-01-17 03:55:00,3.844,60.44,2.65,93.45,88.0,0.845,Normal
2026-01-09 04:50:00,1.536,48.03,2.678,82.98,105.32,0.05,Normal
2026-01-07 20:35:00,4.794,59.39,2.814,81.7,128.84,1.601,Joint Failure
2026-01-13 04:50:00,4.629,74.36,2.239,88.08,123.1,0.869,Belt Damage
2026-01-07 02:45:00,3.26,69.69,2.693,91.29,121.82,2.425,Belt Damage
2026-01-10 12:15:00,3.25,53.25,2.755,85.86,89.07,0.212,Normal
2026-01-17 19:40:00,3.726,39.76,2.927,85.86,112.54,0.517,Normal
2026-01-09 14:00:00,4.582,57.26,2.779,75.34,140.47,1.071,Belt Damage
2026-01-14 21:55:00,3.099,57.11,2.871,110.8,135.85,0.934,Normal
2026-01-06 04:25:00,2.722,57.23,2.634,97.07,109.84,0.661,Normal
2026-01-15 14:30:00,5.226,48.93,3.104,85.2,89.6,2.939,Misalignment
2026-01-08 11:50:00,2.466,57.1,2.719,85.85,98.98,0.493,Normal
2026-01-05 01:25:00,5.056,68.86,2.848,98.4,105.09,0.95,Normal
2026-01-16 16:20:00,2.179,59.33,2.817,94.08,104.01,0.839,Normal
2026-01-01 19:20:00,5.748,61.26,2.42,90.43,110.37,4.56,Misalignment
2026-01-01 05:30:00,2.704,57.51,2.598,105.28,115.03,1.135,Normal
2026-01-06 13:35:00,1.683,57.8,2.711,97.56,120.93,1.044,Normal
2026-01-12 09:35:00,4.132,72.37,2.708,99.03,131.93,1.08,Belt Damage
2026-01-13 11:40:00,2.49,47.38,2.915,101.42,114.78,1.186,Normal
2026-01-01 10:25:00,3.436,60.15,2.564,107.21,76.01,0.594,Normal
2026-01-05 12:00:00,3.206,44.84,2.662,102.61,103.7,0.981,Normal
2026-01-07 20:40:00,3.713,49.06,2.653,96.81,86.35,0.917,Normal
2026-01-16 16:25:00,6.26,51.59,2.657,91.22,128.78,1.466,Belt Damage
2026-01-16 13:25:00,2.231,52.43,2.708,95.49,93.86,0.513,Normal
2026-01-08 04:55:00,5.374,57.18,2.31,100.71,134.24,2.584,Belt Damage
2026-01-11 17:10:00,1.89,43.88,2.719,76.5,101.83,0.686,Normal
2026-01-16 02:05:00,2.197,56.61,2.721,95.96,97.31,1.511,Normal
2026-01-12 14:45:00,5.096,54.22,2.309,123.91,124.03,0.528,Overload
2026-01-16 12:00:00,6.911,48.88,3.092,108.88,112.85,2.427,Misalignment
2026-01-10 17:05:00,3.497,60.81,2.524,84.03,84.61,4.575,Misalignment
2026-01-04 04:30:00,4.11,69.84,2.882,123.15,126.1,2.411,Overload
2026-01-06 17:10:00,3.953,58.13,2.527,110.58,125.77,0.599,Normal
2026-01-02 06:20:00,5.227,66.87,2.358,102.46,157.68,2.971,Joint Failure
2026-01-12 09:55:00,4.316,55.32,2.874,101.97,138.09,0.327,Overload
2026-01-08 09:05:00,5.601,58.82,2.598,106.22,108.38,3.848,Misalignment
2026-01-15 07:35:00,4.74,69.17,2.913,106.04,110.16,0.805,Belt Damage
2026-01-02 19:45:00,3.187,41.31,2.808,105.17,123.85,1.115,Normal
2026-01-01 04:35:00,9.022,70.14,2.325,100.5,117.64,1.713,Joint Failure
2026-01-03 05:10:00,3.176,65.36,2.784,83.95,116.49,0.72,Normal
2026-01-02 01:10:00,3.077,53.21,2.972,99.26,97.06,0.559,Normal
2026-01-10 14:30:00,4.025,62.5,2.911,77.33,122.9,0.05,Normal
2026-01-05 10:20:00,2.742,63.99,2.853,95.55,97.69,0.767,Normal
2026-01-08 03:15:00,3.105,67.7,2.549,115.68,131.25,4.117,Misalignment
2026-01-13 15:40:00,2.853,68.6,2.485,118.85,133.64,0.791,Overload
2026-01-15 09:15:00,4.396,60.23,2.499,88.95,114.68,1.568,Belt Damage
2026-01-10 23:50:00,5.427,47.74,2.343,109.87,106.57,1.501,Misalignment
2026-01-15 14:10:00,3.727,50.34,3.447,99.53,103.67,1.25,Normal
2026-01-08 22:30:00,6.096,61.54,2.111,118.03,137.0,1.337,Joint Failure
2026-01-08 20:25:00,6.586,58.2,3.262,97.61,116.08,2.358,Misalignment
2026-01-08 23:20:00,2.534,56.68,3.082,109.68,130.7,1.107,Normal
2026-01-07 02:05:00,3.299,46.96,2.748,79.44,108.38,1.373,Normal
2026-01-07 20:00:00,3.523,55.25,2.558,96.97,107.47,0.642,Normal
2026-01-16 02:35:00,5.115,63.82,2.926,101.49,92.52,6.0,Misalignment
2026-01-11 19:45:00,3.481,56.81,2.592,100.32,99.62,0.548,Normal
2026-01-09 07:25:00,3.063,48.18,2.111,78.74,95.2,0.5,Normal
2026-01-02 19:35:00,3.744,57.65,2.181,109.88,108.19,1.014,Belt Damage
2026-01-14 13:00:00,3.511,57.06,2.654,114.5,81.79,0.605,Normal
2026-01-11 20:10:00,3.278,60.25,2.47,111.73,82.77,1.237,Normal
2026-01-15 10:20:00,3.226,55.16,2.65,98.03,102.61,0.737,Normal
2026-01-07 20:05:00,2.932,57.39,2.724,93.37,94.94,0.973,Normal
2026-01-03 07:55:00,5.291,45.7,2.469,111.2,134.01,1.871,Belt Damage
2026-01-15 13:00:00,2.784,60.92,2.431,144.16,133.96,0.719,Overload
2026-01-03 07:30:00,3.533,45.11,2.736,90.74,90.91,0.913,Normal
2026-01-16 01:30:00,2.659,51.44,2.22,67.02,88.89,1.606,Normal
2026-01-07 13:15:00,4.19,51.73,2.723,86.25,93.95,0.837,Normal
2026-01-12 08:10:00,1.908,63.35,2.569,88.02,123.08,0.466,Normal
2026-01-01 23:20:00,5.648,68.91,2.687,108.61,127.32,1.88,Belt Damage
2026-01-06 23:15:00,2.039,55.28,2.635,97.12,113.81,0.175,Normal
2026-01-11 05:35:00,2.902,49.86,3.037,105.05,117.8,0.881,Normal
2026-01-04 02:55:00,2.956,63.8,2.856,104.94,117.21,0.574,Normal
2026-01-17 20:10:00,4.242,69.72,3.057,78.42,124.29,3.254,Joint Failure
2026-01-03 15:20:00,3.556,59.41,2.814,89.58,119.89,0.778,Normal
2026-01-07 14:50:00,5.437,64.83,3.126,88.13,133.16,2.181,Joint Failure
2026-01-15 00:50:00,3.235,61.0,3.074,100.09,104.97,0.747,Normal
2026-01-14 06:35:00,3.034,59.64,2.62,80.49,128.46,0.704,Normal
2026-01-15 08:50:00,3.003,65.17,2.618,100.43,102.02,4.386,Misalignment
2026-01-14 06:10:00,4.775,69.51,2.436,113.32,106.53,1.204,Belt Damage
2026-01-15 22:20:00,2.813,46.53,2.782,85.93,135.51,1.146,Normal
2026-01-10 00:05:00,3.522,64.27,2.762,72.93,108.31,0.636,Normal
2026-01-15 11:00:00,4.874,41.65,2.53,101.49,119.07,3.688,Misalignment
2026-01-11 12:35:00,4.063,50.33,2.551,100.52,111.76,0.86,Normal
2026-01-13 10:15:00,1.722,50.85,2.98,97.41,109.23,0.109,Normal
2026-01-10 20:00:00,2.158,64.02,3.14,115.87,105.73,1.013,Normal
2026-01-13 01:20:00,6.607,67.69,2.619,127.32,125.32,3.777,Misalignment
2026-01-01 11:25:00,3.925,60.02,2.828,104.06,167.95,0.914,Overload
2026-01-08 13:40:00,2.516,60.07,2.969,90.12,124.89,0.961,Normal
